student_id,assignment_id,question_id,correctness_trait,confidence_trait,given_confidence,acquired_grade,grade_class
30,1,5,Occasionally answers incorrectly,Always predicts to answer incorrectly,0,97.6,C
30,1,6,Occasionally answers incorrectly,Always predicts to answer incorrectly,0,15.12,INC
30,1,7,Occasionally answers incorrectly,Always predicts to answer incorrectly,0,5.85,INC
30,1,8,Occasionally answers incorrectly,Always predicts to answer incorrectly,0,96.74,C
30,1,9,Occasionally answers incorrectly,Always predicts to answer incorrectly,0,97.24,C
30,1,10,Occasionally answers incorrectly,Always predicts to answer incorrectly,0,98.65,C
31,1,1,Occasionally answers incorrectly,Always predicts to answer correctly but occasionally predicts to answer partially correctly,2,97.0,C
31,1,2,Occasionally answers incorrectly,Always predicts to answer correctly but occasionally predicts to answer partially correctly,1,99.6,C
31,1,3,Occasionally answers incorrectly,Always predicts to answer correctly but occasionally predicts to answer partially correctly,1,43.19,INC
31,1,4,Occasionally answers incorrectly,Always predicts to answer correctly but occasionally predicts to answer partially correctly,2,90.99,C
31,1,5,Occasionally answers incorrectly,Always predicts to answer correctly but occasionally predicts to answer partially correctly,1,21.59,INC
31,1,6,Occasionally answers incorrectly,Always predicts to answer correctly but occasionally predicts to answer partially correctly,2,32.8,INC
31,1,7,Occasionally answers incorrectly,Always predicts to answer correctly but occasionally predicts to answer partially correctly,2,93.94,C
31,1,8,Occasionally answers incorrectly,Always predicts to answer correctly but occasionally predicts to answer partially correctly,2,97.33,C
31,1,9,Occasionally answers incorrectly,Always predicts to answer correctly but occasionally predicts to answer partially correctly,2,97.45,C
31,1,10,Occasionally answers incorrectly,Always predicts to answer correctly but occasionally predicts to answer partially correctly,2,90.28,C
32,1,1,Occasionally answers incorrectly,Always predicts to answer correctly but occasionally predicts to answer incorrectly,2,97.81,C
32,1,2,Occasionally answers incorrectly,Always predicts to answer correctly but occasionally predicts to answer incorrectly,2,98.75,C
32,1,3,Occasionally answers incorrectly,Always predicts to answer correctly but occasionally predicts to answer incorrectly,0,40.63,INC
32,1,4,Occasionally answers incorrectly,Always predicts to answer correctly but occasionally predicts to answer incorrectly,2,37.13,INC
32,1,5,Occasionally answers incorrectly,Always predicts to answer correctly but occasionally predicts to answer incorrectly,0,98.67,C
32,1,6,Occasionally answers incorrectly,Always predicts to answer correctly but occasionally predicts to answer incorrectly,0,19.07,INC
32,1,7,Occasionally answers incorrectly,Always predicts to answer correctly but occasionally predicts to answer incorrectly,0,98.2,C
32,1,8,Occasionally answers incorrectly,Always predicts to answer correctly but occasionally predicts to answer incorrectly,0,18.91,INC
32,1,9,Occasionally answers incorrectly,Always predicts to answer correctly but occasionally predicts to answer incorrectly,2,13.28,INC
32,1,10,Occasionally answers incorrectly,Always predicts to answer correctly but occasionally predicts to answer incorrectly,0,98.26,C
33,1,1,Occasionally answers incorrectly,Always predicts to answer partially correctly but occasionally predicts to answer correctly,2,99.6,C
33,1,2,Occasionally answers incorrectly,Always predicts to answer partially correctly but occasionally predicts to answer correctly,1,52.09,INC
33,1,3,Occasionally answers incorrectly,Always predicts to answer partially correctly but occasionally predicts to answer correctly,2,5.42,INC
33,1,4,Occasionally answers incorrectly,Always predicts to answer partially correctly but occasionally predicts to answer correctly,1,97.7,C
33,1,5,Occasionally answers incorrectly,Always predicts to answer partially correctly but occasionally predicts to answer correctly,1,90.99,C
33,1,6,Occasionally answers incorrectly,Always predicts to answer partially correctly but occasionally predicts to answer correctly,2,31.37,INC
33,1,7,Occasionally answers incorrectly,Always predicts to answer partially correctly but occasionally predicts to answer correctly,1,96.37,C
33,1,8,Occasionally answers incorrectly,Always predicts to answer partially correctly but occasionally predicts to answer correctly,2,90.01,C
33,1,9,Occasionally answers incorrectly,Always predicts to answer partially correctly but occasionally predicts to answer correctly,2,92.07,C
33,1,10,Occasionally answers incorrectly,Always predicts to answer partially correctly but occasionally predicts to answer correctly,1,29.51,INC
34,1,1,Occasionally answers incorrectly,Always predicts to answer partially correctly but occasionally predicts to answer incorrectly,0,24.53,INC
34,1,2,Occasionally answers incorrectly,Always predicts to answer partially correctly but occasionally predicts to answer incorrectly,1,98.9,C
34,1,3,Occasionally answers incorrectly,Always predicts to answer partially correctly but occasionally predicts to answer incorrectly,1,52.85,INC
34,1,4,Occasionally answers incorrectly,Always predicts to answer partially correctly but occasionally predicts to answer incorrectly,1,96.45,C
34,1,5,Occasionally answers incorrectly,Always predicts to answer partially correctly but occasionally predicts to answer incorrectly,0,22.26,INC
34,1,6,Occasionally answers incorrectly,Always predicts to answer partially correctly but occasionally predicts to answer incorrectly,1,93.85,C
34,1,7,Occasionally answers incorrectly,Always predicts to answer partially correctly but occasionally predicts to answer incorrectly,1,95.7,C
34,1,8,Occasionally answers incorrectly,Always predicts to answer partially correctly but occasionally predicts to answer incorrectly,0,12.94,INC
34,1,9,Occasionally answers incorrectly,Always predicts to answer partially correctly but occasionally predicts to answer incorrectly,1,95.17,C
34,1,10,Occasionally answers incorrectly,Always predicts to answer partially correctly but occasionally predicts to answer incorrectly,1,96.49,C
35,1,1,Occasionally answers incorrectly,Always predicts to answer incorrectly but occasionally predicts to answer correctly,0,92.48,C
35,1,2,Occasionally answers incorrectly,Always predicts to answer incorrectly but occasionally predicts to answer correctly,2,29.15,INC
35,1,3,Occasionally answers incorrectly,Always predicts to answer incorrectly but occasionally predicts to answer correctly,0,25.51,INC
35,1,4,Occasionally answers incorrectly,Always predicts to answer incorrectly but occasionally predicts to answer correctly,0,97.69,C
35,1,5,Occasionally answers incorrectly,Always predicts to answer incorrectly but occasionally predicts to answer correctly,0,93.75,C
35,1,6,Occasionally answers incorrectly,Always predicts to answer incorrectly but occasionally predicts to answer correctly,0,16.12,INC
35,1,7,Occasionally answers incorrectly,Always predicts to answer incorrectly but occasionally predicts to answer correctly,2,98.35,C
35,1,8,Occasionally answers incorrectly,Always predicts to answer incorrectly but occasionally predicts to answer correctly,0,98.17,C
35,1,9,Occasionally answers incorrectly,Always predicts to answer incorrectly but occasionally predicts to answer correctly,2,94.69,C
35,1,10,Occasionally answers incorrectly,Always predicts to answer incorrectly but occasionally predicts to answer correctly,0,98.85,C
36,1,1,Occasionally answers incorrectly,Always predicts to answer incorrectly but occasionally predicts to answer partially correctly,0,99.64,C
36,1,2,Occasionally answers incorrectly,Always predicts to answer incorrectly but occasionally predicts to answer partially correctly,0,96.81,C
36,1,3,Occasionally answers incorrectly,Always predicts to answer incorrectly but occasionally predicts to answer partially correctly,0,94.87,C
36,1,4,Occasionally answers incorrectly,Always predicts to answer incorrectly but occasionally predicts to answer partially correctly,0,93.13,C
36,1,5,Occasionally answers incorrectly,Always predicts to answer incorrectly but occasionally predicts to answer partially correctly,1,48.33,INC
36,1,6,Occasionally answers incorrectly,Always predicts to answer incorrectly but occasionally predicts to answer partially correctly,0,92.62,C
36,1,7,Occasionally answers incorrectly,Always predicts to answer incorrectly but occasionally predicts to answer partially correctly,0,31.03,INC
36,1,8,Occasionally answers incorrectly,Always predicts to answer incorrectly but occasionally predicts to answer partially correctly,0,92.55,C
36,1,9,Occasionally answers incorrectly,Always predicts to answer incorrectly but occasionally predicts to answer partially correctly,0,55.77,INC
36,1,10,Occasionally answers incorrectly,Always predicts to answer incorrectly but occasionally predicts to answer partially correctly,0,93.85,C
